datetime,year,month,day,hour,O3,O3_24h,O3_8h,O3_8h_24h
2016-02-25 16:00:00,2016,2,25,16,91.0,101.0,54.0,80.0
2016-02-25 17:00:00,2016,2,25,17,92.0,98.0,64.0,81.0
2016-02-25 18:00:00,2016,2,25,18,70.0,98.0,71.0,82.0
2016-02-25 19:00:00,2016,2,25,19,39.0,98.0,71.0,82.0
2016-02-25 20:00:00,2016,2,25,20,29.0,98.0,68.0,80.0
2016-02-25 21:00:00,2016,2,25,21,49.0,98.0,66.0,76.0
2016-02-25 22:00:00,2016,2,25,22,36.0,98.0,61.0,73.0
2016-02-25 23:00:00,2016,2,25,23,16.0,98.0,53.0,72.0
2016-02-26 00:00:00,2016,2,26,0,13.0,98.0,43.0,72.0
2016-02-26 01:00:00,2016,2,26,1,13.0,98.0,33.0,72.0
2016-02-26 02:00:00,2016,2,26,2,12.0,98.0,26.0,72.0
2016-02-26 03:00:00,2016,2,26,3,12.0,98.0,22.0,72.0
2016-02-26 04:00:00,2016,2,26,4,14.0,98.0,21.0,72.0
2016-02-26 05:00:00,2016,2,26,5,17.0,98.0,16.0,72.0
2016-02-26 06:00:00,2016,2,26,6,19.0,98.0,14.0,72.0
2016-02-26 07:00:00,2016,2,26,7,26.0,98.0,16.0,72.0
2016-02-26 08:00:00,2016,2,26,8,31.0,98.0,18.0,72.0
2016-02-26 09:00:00,2016,2,26,9,38.0,98.0,21.0,72.0
2016-02-26 10:00:00,2016,2,26,10,54.0,98.0,27.0,72.0
2016-02-26 11:00:00,2016,2,26,11,64.0,98.0,33.0,72.0
2016-02-26 12:00:00,2016,2,26,12,70.0,98.0,40.0,72.0
2016-02-26 13:00:00,2016,2,26,13,75.0,98.0,47.0,72.0
2016-02-26 14:00:00,2016,2,26,14,78.0,95.0,54.0,73.0
2016-02-26 15:00:00,2016,2,26,15,83.0,96.0,62.0,74.0
2016-02-26 16:00:00,2016,2,26,16,88.0,95.0,69.0,75.0
2016-02-26 17:00:00,2016,2,26,17,86.0,90.0,75.0,78.0
2016-02-26 18:00:00,2016,2,26,18,77.0,90.0,78.0,79.0
2016-02-26 19:00:00,2016,2,26,19,63.0,90.0,78.0,80.0
2016-02-26 20:00:00,2016,2,26,20,50.0,90.0,75.0,79.0
2016-02-26 21:00:00,2016,2,26,21,44.0,90.0,71.0,78.0
2016-02-26 22:00:00,2016,2,26,22,41.0,90.0,67.0,78.0
2016-02-26 23:00:00,2016,2,26,23,32.0,90.0,60.0,78.0
2016-02-27 00:00:00,2016,2,27,0,37.0,90.0,54.0,78.0
2016-02-27 01:00:00,2016,2,27,1,34.0,90.0,47.0,78.0
2016-02-27 02:00:00,2016,2,27,2,22.0,90.0,40.0,78.0
2016-02-27 03:00:00,2016,2,27,3,12.0,92.0,35.0,80.0
2016-02-27 04:00:00,2016,2,27,4,9.0,92.0,30.0,80.0
2016-02-27 05:00:00,2016,2,27,5,9.0,92.0,25.0,80.0
2016-02-27 06:00:00,2016,2,27,6,9.0,92.0,21.0,80.0
2016-02-27 07:00:00,2016,2,27,7,10.0,92.0,18.0,80.0
2016-02-27 08:00:00,2016,2,27,8,11.0,92.0,15.0,80.0
2016-02-27 09:00:00,2016,2,27,9,21.0,90.0,14.0,78.0
2016-02-27 10:00:00,2016,2,27,10,38.0,90.0,16.0,78.0
2016-02-27 11:00:00,2016,2,27,11,59.0,90.0,22.0,78.0
2016-02-27 12:00:00,2016,2,27,12,83.0,90.0,32.0,78.0
2016-02-27 13:00:00,2016,2,27,13,97.0,97.0,42.0,78.0
2016-02-27 14:00:00,2016,2,27,14,104.0,104.0,54.0,78.0
2016-02-27 15:00:00,2016,2,27,15,108.0,108.0,66.0,79.0
2016-02-27 16:00:00,2016,2,27,16,110.0,110.0,77.0,80.0
2016-02-27 17:00:00,2016,2,27,17,106.0,110.0,88.0,88.0
2016-02-27 18:00:00,2016,2,27,18,95.0,110.0,95.0,95.0
2016-02-27 19:00:00,2016,2,27,19,72.0,110.0,97.0,97.0
2016-02-27 20:00:00,2016,2,27,20,60.0,110.0,94.0,97.0
2016-02-27 21:00:00,2016,2,27,21,55.0,110.0,89.0,97.0
2016-02-27 22:00:00,2016,2,27,22,58.0,110.0,83.0,97.0
2016-02-27 23:00:00,2016,2,27,23,61.0,110.0,77.0,97.0
2016-02-28 00:00:00,2016,2,28,0,54.0,110.0,70.0,97.0
2016-02-28 01:00:00,2016,2,28,1,46.0,110.0,63.0,97.0
2016-02-28 02:00:00,2016,2,28,2,46.0,110.0,57.0,97.0
2016-02-28 03:00:00,2016,2,28,3,47.0,110.0,53.0,97.0
2016-02-28 04:00:00,2016,2,28,4,41.0,110.0,51.0,97.0
2016-02-28 05:00:00,2016,2,28,5,37.0,110.0,49.0,97.0
2016-02-28 07:00:00,2016,2,28,7,30.0,110.0,42.0,97.0
2016-02-28 08:00:00,2016,2,28,8,33.0,110.0,39.0,97.0
2016-02-28 09:00:00,2016,2,28,9,40.0,110.0,39.0,97.0
2016-02-28 10:00:00,2016,2,28,10,47.0,110.0,39.0,97.0
2016-02-28 11:00:00,2016,2,28,11,62.0,110.0,41.0,97.0
2016-02-28 12:00:00,2016,2,28,12,78.0,110.0,45.0,97.0
2016-02-28 13:00:00,2016,2,28,13,84.0,110.0,51.0,97.0
2016-02-28 14:00:00,2016,2,28,14,89.0,110.0,58.0,97.0
2016-02-28 15:00:00,2016,2,28,15,90.0,110.0,65.0,97.0
2016-02-28 16:00:00,2016,2,28,16,89.0,106.0,72.0,97.0
2016-02-28 17:00:00,2016,2,28,17,83.0,97.0,78.0,97.0
2016-02-28 18:00:00,2016,2,28,18,71.0,91.0,81.0,97.0
2016-02-28 19:00:00,2016,2,28,19,59.0,91.0,80.0,94.0
2016-02-28 20:00:00,2016,2,28,20,46.0,91.0,76.0,89.0
2016-02-28 21:00:00,2016,2,28,21,42.0,91.0,71.0,84.0
2016-02-28 22:00:00,2016,2,28,22,44.0,91.0,65.0,82.0
2016-02-28 23:00:00,2016,2,28,23,36.0,91.0,59.0,81.0
2016-03-01 00:00:00,2016,3,1,0,30.0,103.0,66.0,90.0
2016-03-01 01:00:00,2016,3,1,1,27.0,103.0,57.0,90.0
2016-03-01 02:00:00,2016,3,1,2,26.0,103.0,48.0,90.0
2016-03-01 03:00:00,2016,3,1,3,25.0,103.0,40.0,90.0
2016-03-01 04:00:00,2016,3,1,4,24.0,103.0,34.0,90.0
2016-03-01 05:00:00,2016,3,1,5,19.0,103.0,29.0,90.0
2016-03-01 06:00:00,2016,3,1,6,20.0,103.0,26.0,90.0
2016-03-01 07:00:00,2016,3,1,7,18.0,103.0,24.0,90.0
2016-03-01 08:00:00,2016,3,1,8,13.0,103.0,21.0,90.0
2016-03-01 09:00:00,2016,3,1,9,16.0,103.0,20.0,90.0
2016-03-01 10:00:00,2016,3,1,10,22.0,103.0,20.0,90.0
2016-03-01 11:00:00,2016,3,1,11,30.0,103.0,22.0,89.0
2016-03-01 12:00:00,2016,3,1,12,52.0,103.0,24.0,90.0
2016-03-01 13:00:00,2016,3,1,13,85.0,107.0,32.0,90.0
2016-03-01 14:00:00,2016,3,1,14,101.0,112.0,42.0,90.0
2016-03-01 15:00:00,2016,3,1,15,107.0,117.0,54.0,90.0
2016-03-01 16:00:00,2016,3,1,16,106.0,117.0,66.0,90.0
2016-03-01 17:00:00,2016,3,1,17,84.0,117.0,74.0,93.0
2016-03-01 18:00:00,2016,3,1,18,65.0,113.0,79.0,94.0
2016-03-01 19:00:00,2016,3,1,19,60.0,112.0,81.0,95.0
2016-03-01 20:00:00,2016,3,1,20,40.0,112.0,80.0,93.0
2016-03-01 21:00:00,2016,3,1,21,31.0,112.0,73.0,90.0
2016-03-01 22:00:00,2016,3,1,22,21.0,112.0,63.0,88.0
2016-03-01 23:00:00,2016,3,1,23,19.0,112.0,52.0,85.0
2016-03-02 00:00:00,2016,3,2,0,17.0,112.0,41.0,84.0
2016-03-02 01:00:00,2016,3,2,1,16.0,112.0,32.0,84.0
2016-03-02 02:00:00,2016,3,2,2,15.0,112.0,26.0,83.0
2016-03-02 03:00:00,2016,3,2,3,13.0,112.0,20.0,83.0
2016-03-02 04:00:00,2016,3,2,4,13.0,112.0,17.0,83.0
2016-03-02 05:00:00,2016,3,2,5,15.0,112.0,16.0,83.0
2016-03-02 06:00:00,2016,3,2,6,15.0,112.0,15.0,83.0
2016-03-02 07:00:00,2016,3,2,7,16.0,112.0,15.0,83.0
2016-03-02 08:00:00,2016,3,2,8,21.0,112.0,15.0,83.0
2016-03-02 09:00:00,2016,3,2,9,30.0,112.0,17.0,83.0
2016-03-02 10:00:00,2016,3,2,10,50.0,112.0,22.0,83.0
2016-03-02 11:00:00,2016,3,2,11,75.0,112.0,29.0,83.0
2016-03-02 12:00:00,2016,3,2,12,99.0,114.0,40.0,83.0
2016-03-02 13:00:00,2016,3,2,13,121.0,125.0,53.0,83.0
2016-03-02 14:00:00,2016,3,2,14,124.0,128.0,67.0,85.0
2016-03-02 15:00:00,2016,3,2,15,115.0,128.0,79.0,87.0
2016-03-02 16:00:00,2016,3,2,16,111.0,127.0,91.0,92.0
2016-03-02 17:00:00,2016,3,2,17,107.0,127.0,100.0,100.0
2016-03-02 18:00:00,2016,3,2,18,100.0,127.0,107.0,107.0
2016-03-02 19:00:00,2016,3,2,19,75.0,127.0,107.0,107.0
2016-03-02 20:00:00,2016,3,2,20,71.0,127.0,103.0,107.0
2016-03-02 21:00:00,2016,3,2,21,77.0,132.0,101.0,111.0
2016-03-02 22:00:00,2016,3,2,22,67.0,127.0,90.0,107.0
2016-03-02 23:00:00,2016,3,2,23,55.0,127.0,82.0,107.0
2016-03-03 00:00:00,2016,3,3,0,51.0,127.0,75.0,107.0
2016-03-03 01:00:00,2016,3,3,1,35.0,127.0,66.0,107.0
2016-03-03 02:00:00,2016,3,3,2,23.0,132.0,59.0,111.0
2016-03-03 03:00:00,2016,3,3,3,17.0,132.0,51.0,111.0
2016-03-03 04:00:00,2016,3,3,4,15.0,132.0,43.0,111.0
2016-03-03 05:00:00,2016,3,3,5,14.0,132.0,36.0,111.0
2016-03-03 06:00:00,2016,3,3,6,13.0,132.0,29.0,111.0
2016-03-03 07:00:00,2016,3,3,7,14.0,132.0,23.0,111.0
2016-03-03 08:00:00,2016,3,3,8,15.0,132.0,19.0,111.0
2016-03-03 09:00:00,2016,3,3,9,17.0,132.0,16.0,111.0
2016-03-03 10:00:00,2016,3,3,10,24.0,132.0,16.0,111.0
2016-03-03 11:00:00,2016,3,3,11,33.0,127.0,19.0,107.0
2016-03-03 12:00:00,2016,3,3,12,51.0,127.0,25.0,107.0
2016-03-03 13:00:00,2016,3,3,13,85.0,124.0,34.0,107.0
2016-03-03 14:00:00,2016,3,3,14,108.0,120.0,46.0,107.0
2016-03-03 15:00:00,2016,3,3,15,118.0,125.0,59.0,107.0
2016-03-03 16:00:00,2016,3,3,16,124.0,128.0,72.0,107.0
2016-03-03 17:00:00,2016,3,3,17,122.0,129.0,84.0,107.0
2016-03-03 18:00:00,2016,3,3,18,112.0,129.0,94.0,107.0
2016-03-03 19:00:00,2016,3,3,19,93.0,129.0,102.0,108.0
2016-03-03 20:00:00,2016,3,3,20,73.0,129.0,104.0,109.0
2016-03-03 21:00:00,2016,3,3,21,60.0,129.0,101.0,107.0
2016-03-03 22:00:00,2016,3,3,22,53.0,129.0,94.0,106.0
2016-03-03 23:00:00,2016,3,3,23,49.0,129.0,86.0,106.0
2016-03-04 00:00:00,2016,3,4,0,51.0,129.0,77.0,106.0
2016-03-04 01:00:00,2016,3,4,1,45.0,129.0,67.0,106.0
2016-03-04 02:00:00,2016,3,4,2,29.0,129.0,57.0,106.0
2016-03-04 03:00:00,2016,3,4,3,17.0,129.0,47.0,106.0
2016-03-04 04:00:00,2016,3,4,4,13.0,129.0,40.0,106.0
2016-03-04 05:00:00,2016,3,4,5,13.0,129.0,34.0,106.0
2016-03-04 06:00:00,2016,3,4,6,13.0,129.0,29.0,106.0
2016-03-04 07:00:00,2016,3,4,7,13.0,129.0,24.0,106.0
2016-03-04 08:00:00,2016,3,4,8,14.0,129.0,20.0,106.0
2016-03-04 09:00:00,2016,3,4,9,16.0,129.0,16.0,106.0
2016-03-04 10:00:00,2016,3,4,10,28.0,129.0,16.0,106.0
2016-03-04 11:00:00,2016,3,4,11,47.0,129.0,19.0,106.0
2016-03-04 12:00:00,2016,3,4,12,75.0,129.0,27.0,106.0
2016-03-04 13:00:00,2016,3,4,13,96.0,129.0,38.0,106.0
2016-03-04 14:00:00,2016,3,4,14,112.0,132.0,50.0,106.0
2016-03-04 15:00:00,2016,3,4,15,114.0,130.0,63.0,106.0
2016-03-04 16:00:00,2016,3,4,16,103.0,129.0,74.0,106.0
2016-03-04 17:00:00,2016,3,4,17,84.0,125.0,82.0,106.0
2016-03-04 18:00:00,2016,3,4,18,73.0,121.0,88.0,106.0
2016-03-04 19:00:00,2016,3,4,19,55.0,121.0,89.0,105.0
2016-03-04 20:00:00,2016,3,4,20,30.0,120.0,83.0,102.0
2016-03-04 21:00:00,2016,3,4,21,25.0,120.0,74.0,97.0
2016-03-04 22:00:00,2016,3,4,22,36.0,120.0,65.0,93.0
2016-03-04 23:00:00,2016,3,4,23,47.0,120.0,57.0,92.0
2016-03-05 00:00:00,2016,3,5,0,43.0,120.0,49.0,91.0
2016-03-05 01:00:00,2016,3,5,1,41.0,120.0,44.0,90.0
2016-03-05 02:00:00,2016,3,5,2,45.0,120.0,40.0,90.0
2016-03-05 03:00:00,2016,3,5,3,39.0,120.0,38.0,90.0
2016-03-05 04:00:00,2016,3,5,4,46.0,120.0,40.0,90.0
2016-03-05 05:00:00,2016,3,5,5,52.0,120.0,44.0,90.0
2016-03-05 06:00:00,2016,3,5,6,50.0,120.0,45.0,90.0
2016-03-05 07:00:00,2016,3,5,7,42.0,120.0,45.0,90.0
2016-03-05 08:00:00,2016,3,5,8,39.0,120.0,44.0,90.0
2016-03-05 09:00:00,2016,3,5,9,41.0,120.0,44.0,90.0
2016-03-05 10:00:00,2016,3,5,10,56.0,120.0,46.0,90.0
2016-03-05 11:00:00,2016,3,5,11,73.0,120.0,50.0,90.0
2016-03-05 12:00:00,2016,3,5,12,82.0,120.0,54.0,90.0
2016-03-05 13:00:00,2016,3,5,13,87.0,120.0,59.0,90.0
2016-03-05 14:00:00,2016,3,5,14,94.0,118.0,64.0,90.0
2016-03-05 15:00:00,2016,3,5,15,95.0,104.0,71.0,90.0
2016-03-05 16:00:00,2016,3,5,16,88.0,96.0,77.0,91.0
2016-03-05 17:00:00,2016,3,5,17,84.0,96.0,82.0,92.0
2016-03-05 18:00:00,2016,3,5,18,76.0,96.0,85.0,93.0
2016-03-05 19:00:00,2016,3,5,19,68.0,96.0,84.0,90.0
2016-03-05 21:00:00,2016,3,5,21,64.0,96.0,80.0,85.0
2016-03-05 22:00:00,2016,3,5,22,60.0,96.0,75.0,85.0
2016-03-05 23:00:00,2016,3,5,23,66.0,96.0,72.0,85.0
2016-03-06 00:00:00,2016,3,6,0,54.0,96.0,68.0,85.0
2016-03-06 01:00:00,2016,3,6,1,49.0,96.0,63.0,85.0
2016-03-06 02:00:00,2016,3,6,2,45.0,96.0,59.0,85.0
2016-03-06 03:00:00,2016,3,6,3,38.0,96.0,56.0,85.0
2016-03-06 04:00:00,2016,3,6,4,33.0,96.0,51.0,85.0
2016-03-06 05:00:00,2016,3,6,5,29.0,96.0,47.0,85.0
2016-03-06 06:00:00,2016,3,6,6,22.0,96.0,42.0,85.0
2016-03-06 07:00:00,2016,3,6,7,19.0,96.0,36.0,85.0
2016-03-06 08:00:00,2016,3,6,8,20.0,96.0,32.0,85.0
2016-03-06 09:00:00,2016,3,6,9,31.0,96.0,30.0,85.0
2016-03-06 10:00:00,2016,3,6,10,40.0,96.0,29.0,85.0
2016-03-06 11:00:00,2016,3,6,11,44.0,96.0,30.0,85.0
2016-03-06 12:00:00,2016,3,6,12,42.0,96.0,31.0,85.0
2016-03-06 13:00:00,2016,3,6,13,42.0,96.0,32.0,85.0
2016-03-06 14:00:00,2016,3,6,14,50.0,95.0,36.0,85.0
2016-03-06 15:00:00,2016,3,6,15,59.0,88.0,41.0,85.0
2016-03-06 16:00:00,2016,3,6,16,67.0,85.0,47.0,85.0
2016-03-06 17:00:00,2016,3,6,17,63.0,79.0,51.0,85.0
2016-03-06 18:00:00,2016,3,6,18,52.0,77.0,52.0,84.0
2016-03-06 19:00:00,2016,3,6,19,28.0,74.0,50.0,82.0
2016-03-06 20:00:00,2016,3,6,20,19.0,74.0,48.0,80.0
2016-03-06 21:00:00,2016,3,6,21,17.0,74.0,45.0,75.0
2016-03-06 22:00:00,2016,3,6,22,17.0,74.0,40.0,72.0
2016-03-06 23:00:00,2016,3,6,23,16.0,72.0,35.0,68.0
2016-03-07 00:00:00,2016,3,7,0,16.0,72.0,29.0,63.0
2016-03-07 01:00:00,2016,3,7,1,16.0,72.0,23.0,60.0
2016-03-07 02:00:00,2016,3,7,2,15.0,71.0,18.0,58.0
2016-03-07 04:00:00,2016,3,7,4,14.0,71.0,16.0,54.0
2016-03-07 05:00:00,2016,3,7,5,15.0,71.0,15.0,54.0
2016-03-07 06:00:00,2016,3,7,6,14.0,71.0,15.0,54.0
2016-03-07 07:00:00,2016,3,7,7,14.0,71.0,15.0,54.0
2016-03-07 08:00:00,2016,3,7,8,16.0,71.0,15.0,53.0
2016-03-07 09:00:00,2016,3,7,9,23.0,71.0,16.0,53.0
2016-03-07 10:00:00,2016,3,7,10,34.0,71.0,18.0,53.0
2016-03-07 11:00:00,2016,3,7,11,45.0,71.0,22.0,53.0
2016-03-07 12:00:00,2016,3,7,12,68.0,77.0,28.0,54.0
2016-03-07 13:00:00,2016,3,7,13,87.0,89.0,37.0,54.0
2016-03-07 14:00:00,2016,3,7,14,88.0,93.0,47.0,55.0
2016-03-07 15:00:00,2016,3,7,15,79.0,93.0,55.0,58.0
2016-03-07 16:00:00,2016,3,7,16,72.0,92.0,62.0,63.0
2016-03-07 17:00:00,2016,3,7,17,70.0,91.0,68.0,68.0
2016-03-07 18:00:00,2016,3,7,18,71.0,91.0,72.0,72.0
2016-03-07 19:00:00,2016,3,7,19,63.0,91.0,74.0,74.0
2016-03-07 20:00:00,2016,3,7,20,50.0,91.0,72.0,74.0
2016-03-07 21:00:00,2016,3,7,21,44.0,91.0,67.0,74.0
2016-03-07 22:00:00,2016,3,7,22,44.0,91.0,62.0,74.0
2016-03-07 23:00:00,2016,3,7,23,45.0,91.0,57.0,74.0
2016-03-08 00:00:00,2016,3,8,0,49.0,91.0,54.0,74.0
2016-03-08 01:00:00,2016,3,8,1,51.0,91.0,52.0,74.0
2016-03-08 02:00:00,2016,3,8,2,54.0,91.0,50.0,74.0
2016-03-08 03:00:00,2016,3,8,3,46.0,91.0,48.0,74.0
2016-03-08 04:00:00,2016,3,8,4,41.0,91.0,47.0,74.0
2016-03-08 05:00:00,2016,3,8,5,36.0,91.0,46.0,74.0
2016-03-08 06:00:00,2016,3,8,6,33.0,91.0,44.0,74.0
2016-03-08 07:00:00,2016,3,8,7,31.0,91.0,42.0,74.0
2016-03-08 08:00:00,2016,3,8,8,39.0,91.0,41.0,74.0
2016-03-08 09:00:00,2016,3,8,9,46.0,91.0,41.0,74.0
2016-03-08 10:00:00,2016,3,8,10,52.0,91.0,40.0,74.0
2016-03-08 11:00:00,2016,3,8,11,63.0,96.0,42.0,74.0
2016-03-08 12:00:00,2016,3,8,12,65.0,100.0,46.0,74.0
2016-03-08 13:00:00,2016,3,8,13,61.0,96.0,49.0,74.0
2016-03-08 14:00:00,2016,3,8,14,65.0,89.0,53.0,74.0
2016-03-08 16:00:00,2016,3,8,16,69.0,87.0,61.0,74.0
2016-03-08 17:00:00,2016,3,8,17,68.0,86.0,64.0,75.0
2016-03-08 18:00:00,2016,3,8,18,68.0,84.0,66.0,75.0
2016-03-08 19:00:00,2016,3,8,19,66.0,84.0,66.0,74.0
2016-03-08 20:00:00,2016,3,8,20,67.0,84.0,67.0,70.0
2016-03-08 21:00:00,2016,3,8,21,65.0,84.0,67.0,69.0
2016-03-08 22:00:00,2016,3,8,22,62.0,84.0,67.0,69.0
2016-03-08 23:00:00,2016,3,8,23,61.0,84.0,66.0,69.0
2016-03-09 00:00:00,2016,3,9,0,59.0,84.0,65.0,69.0
2016-03-09 01:00:00,2016,3,9,1,58.0,84.0,63.0,69.0
2016-03-09 02:00:00,2016,3,9,2,54.0,84.0,62.0,69.0
2016-03-09 03:00:00,2016,3,9,3,46.0,84.0,59.0,69.0
2016-03-09 04:00:00,2016,3,9,4,41.0,84.0,56.0,69.0
2016-03-09 05:00:00,2016,3,9,5,41.0,84.0,53.0,69.0
2016-03-09 06:00:00,2016,3,9,6,45.0,84.0,51.0,69.0
2016-03-09 07:00:00,2016,3,9,7,45.0,84.0,49.0,69.0
2016-03-09 08:00:00,2016,3,9,8,43.0,84.0,47.0,69.0
2016-03-09 09:00:00,2016,3,9,9,51.0,84.0,46.0,69.0
2016-03-09 10:00:00,2016,3,9,10,60.0,84.0,46.0,69.0
2016-03-09 11:00:00,2016,3,9,11,65.0,77.0,49.0,69.0
2016-03-09 12:00:00,2016,3,9,12,70.0,71.0,52.0,69.0
2016-03-09 13:00:00,2016,3,9,13,72.0,73.0,56.0,69.0
2016-03-09 14:00:00,2016,3,9,14,75.0,76.0,60.0,69.0
2016-03-09 15:00:00,2016,3,9,15,78.0,79.0,64.0,69.0
2016-03-09 16:00:00,2016,3,9,16,81.0,81.0,69.0,71.0
2016-03-09 17:00:00,2016,3,9,17,77.0,81.0,72.0,73.0
2016-03-09 18:00:00,2016,3,9,18,70.0,81.0,73.0,74.0
2016-03-09 19:00:00,2016,3,9,19,58.0,81.0,73.0,74.0
2016-03-09 20:00:00,2016,3,9,20,51.0,81.0,70.0,74.0
2016-03-09 21:00:00,2016,3,9,21,46.0,81.0,67.0,74.0
2016-03-09 22:00:00,2016,3,9,22,33.0,81.0,62.0,74.0
2016-03-09 23:00:00,2016,3,9,23,26.0,81.0,55.0,74.0
2016-03-10 00:00:00,2016,3,10,0,21.0,81.0,48.0,74.0
2016-03-10 02:00:00,2016,3,10,2,25.0,81.0,37.0,74.0
2016-03-10 03:00:00,2016,3,10,3,21.0,81.0,32.0,74.0
2016-03-10 04:00:00,2016,3,10,4,21.0,81.0,27.0,74.0
2016-03-10 05:00:00,2016,3,10,5,24.0,81.0,24.0,74.0
2016-03-10 06:00:00,2016,3,10,6,22.0,81.0,23.0,74.0
2016-03-10 07:00:00,2016,3,10,7,18.0,81.0,22.0,74.0
2016-03-10 08:00:00,2016,3,10,8,21.0,81.0,22.0,74.0
2016-03-10 09:00:00,2016,3,10,9,37.0,81.0,24.0,74.0
2016-03-10 10:00:00,2016,3,10,10,53.0,81.0,27.0,74.0
2016-03-10 11:00:00,2016,3,10,11,65.0,82.0,33.0,74.0
2016-03-10 12:00:00,2016,3,10,12,74.0,84.0,39.0,74.0
2016-03-10 13:00:00,2016,3,10,13,77.0,84.0,46.0,74.0
2016-03-10 14:00:00,2016,3,10,14,85.0,87.0,54.0,74.0
2016-03-10 15:00:00,2016,3,10,15,90.0,92.0,63.0,75.0
2016-03-10 16:00:00,2016,3,10,16,91.0,93.0,71.0,76.0
2016-03-10 17:00:00,2016,3,10,17,90.0,92.0,78.0,79.0
2016-03-10 18:00:00,2016,3,10,18,83.0,92.0,82.0,83.0
2016-03-10 19:00:00,2016,3,10,19,64.0,92.0,82.0,83.0
2016-03-10 20:00:00,2016,3,10,20,49.0,92.0,79.0,82.0
2016-03-10 21:00:00,2016,3,10,21,41.0,92.0,74.0,82.0
2016-03-10 22:00:00,2016,3,10,22,38.0,92.0,68.0,82.0
2016-03-10 23:00:00,2016,3,10,23,34.0,92.0,61.0,82.0
2016-03-11 00:00:00,2016,3,11,0,30.0,92.0,54.0,82.0
2016-03-11 01:00:00,2016,3,11,1,25.0,92.0,46.0,82.0
2016-03-11 02:00:00,2016,3,11,2,25.0,92.0,38.0,82.0
2016-03-11 03:00:00,2016,3,11,3,30.0,92.0,34.0,82.0
2016-03-11 04:00:00,2016,3,11,4,34.0,92.0,32.0,82.0
2016-03-11 05:00:00,2016,3,11,5,33.0,92.0,31.0,82.0
2016-03-11 06:00:00,2016,3,11,6,32.0,92.0,30.0,82.0
2016-03-11 07:00:00,2016,3,11,7,29.0,92.0,30.0,82.0
2016-03-11 08:00:00,2016,3,11,8,33.0,92.0,30.0,82.0
2016-03-11 09:00:00,2016,3,11,9,43.0,92.0,32.0,82.0
2016-03-11 10:00:00,2016,3,11,10,54.0,92.0,36.0,82.0
2016-03-11 11:00:00,2016,3,11,11,67.0,92.0,41.0,82.0
2016-03-11 12:00:00,2016,3,11,12,80.0,92.0,46.0,82.0
2016-03-11 13:00:00,2016,3,11,13,92.0,94.0,54.0,82.0
2016-03-11 14:00:00,2016,3,11,14,94.0,95.0,61.0,82.0
2016-03-11 15:00:00,2016,3,11,15,96.0,96.0,70.0,82.0
2016-03-11 16:00:00,2016,3,11,16,97.0,98.0,78.0,82.0
2016-03-11 17:00:00,2016,3,11,17,92.0,98.0,84.0,85.0
2016-03-11 18:00:00,2016,3,11,18,85.0,99.0,88.0,88.0
2016-03-11 19:00:00,2016,3,11,19,89.0,99.0,91.0,91.0
2016-03-11 20:00:00,2016,3,11,20,79.0,100.0,90.0,91.0
2016-03-11 21:00:00,2016,3,11,21,68.0,100.0,88.0,91.0
2016-03-11 22:00:00,2016,3,11,22,57.0,100.0,83.0,91.0
2016-03-11 23:00:00,2016,3,11,23,52.0,100.0,77.0,91.0
2016-03-12 00:00:00,2016,3,12,0,54.0,100.0,72.0,91.0
2016-03-12 01:00:00,2016,3,12,1,50.0,100.0,67.0,91.0
2016-03-12 02:00:00,2016,3,12,2,45.0,100.0,62.0,91.0
2016-03-12 03:00:00,2016,3,12,3,40.0,100.0,55.0,91.0
2016-03-12 04:00:00,2016,3,12,4,41.0,100.0,51.0,91.0
2016-03-12 05:00:00,2016,3,12,5,44.0,100.0,48.0,91.0
2016-03-12 06:00:00,2016,3,12,6,42.0,100.0,46.0,91.0
2016-03-12 08:00:00,2016,3,12,8,37.0,100.0,43.0,91.0
2016-03-12 09:00:00,2016,3,12,9,38.0,100.0,41.0,91.0
2016-03-12 10:00:00,2016,3,12,10,41.0,100.0,40.0,91.0
2016-03-12 11:00:00,2016,3,12,11,57.0,100.0,43.0,91.0
2016-03-12 12:00:00,2016,3,12,12,73.0,100.0,46.0,91.0
2016-03-12 13:00:00,2016,3,12,13,86.0,100.0,52.0,91.0
2016-03-12 14:00:00,2016,3,12,14,96.0,102.0,59.0,91.0
2016-03-12 15:00:00,2016,3,12,15,100.0,104.0,66.0,91.0
2016-03-12 16:00:00,2016,3,12,16,94.0,103.0,73.0,91.0
2016-03-12 17:00:00,2016,3,12,17,83.0,102.0,79.0,91.0
2016-03-12 18:00:00,2016,3,12,18,77.0,102.0,83.0,91.0
2016-03-12 19:00:00,2016,3,12,19,63.0,102.0,84.0,90.0
2016-03-12 20:00:00,2016,3,12,20,54.0,101.0,82.0,88.0
2016-03-12 21:00:00,2016,3,12,21,37.0,101.0,75.0,86.0
2016-03-12 22:00:00,2016,3,12,22,24.0,101.0,67.0,84.0
2016-03-12 23:00:00,2016,3,12,23,17.0,101.0,56.0,84.0
2016-03-13 00:00:00,2016,3,13,0,13.0,101.0,46.0,84.0
2016-03-13 01:00:00,2016,3,13,1,12.0,101.0,37.0,84.0
2016-03-13 03:00:00,2016,3,13,3,11.0,101.0,22.0,84.0
2016-03-13 05:00:00,2016,3,13,5,11.0,101.0,14.0,84.0
2016-03-13 06:00:00,2016,3,13,6,12.0,101.0,12.0,84.0
